observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit,distractors,german,swahili,enc,distractor1,distractor2,distractor3,x,correct,x_2,response_2
59f2d,deep,flow.Sequence,7_0_1_0_7_0,NA,NA,completion,9159.138,1313762.8,1313760.448,1313777.087,1322936.225,1322936.6999999,2023-07-03T08:20:39Z,1322952.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,sdfdsf,NA,1,NA
59f2d,shallow,flow.Sequence,7_0_1_0_7_1,NA,NA,skipped,NA,1322936.8,NA,NA,1322936.225,1322936.9,2023-07-03T08:20:39Z,1322952.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,sdfdsf,NA,1,NA
59f2d,task,flow.Sequence,7_0_1_0_7,NA,NA,completion,9159.138,1313762.8,1313760.448,1313777.087,1322936.225,1322936.9,2023-07-03T08:20:39Z,1322952.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,sdfdsf,NA,1,NA
59f2d,block,flow.Loop,7_0_1_0,NA,NA,completion,79018.398,1243915.6999999,1243901.874,1243917.827,1322936.225,1322937.0999999,2023-07-03T08:20:39Z,1322952.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdfdsf,NA,1,NA
59f2d,weiter,canvas.Screen,7_0_1_1,sdf,keypress(Space),response,970.32399992854,1322937.0999999,1322936.225,1322952.876,1323923.1999999,1323924.4,2023-07-03T08:20:40Z,1323985.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdfdsf,NA,1,NA
59f2d,check continue,flow.Sequence,7_0_1,NA,NA,completion,80005.372999928,1243915.6999999,1243901.874,1243917.827,1323923.1999999,1323925.5999999,2023-07-03T08:20:40Z,1323985.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdfdsf,NA,1,NA
59f2d,Deep Question,html.Page,7_0_2_0_0_0_0,msh,NA,form submission,5788.9099999762,1323974,1323968.656,1323985.99,1329774.9,1329775.1999999,2023-07-03T08:20:45Z,1329797.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,d,NA,NA,NA,NA,NA,2,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_2_0_0_0_1,NA,NA,skipped,NA,1329777.4,NA,NA,1329774.9,1329777.5999999,2023-07-03T08:20:45Z,1329797.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,d,NA,NA,NA,sdf,NA,2,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_2_0_0_0_2,NA,NA,timeout,4996.5969999998,1329778.4,1329780.598,1329797.266,1334776.976,1334777.9,2023-07-03T08:20:50Z,1334793.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,d,NA,NA,NA,sdf,0,2,NA
59f2d,deep,flow.Sequence,7_0_2_0_0_0,NA,NA,completion,10790.986,1323974,1323968.656,1323985.99,1334776.976,1334778.3,2023-07-03T08:20:50Z,1334793.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,d,NA,NA,NA,sdf,NA,2,NA
59f2d,shallow,flow.Sequence,7_0_2_0_0_1,NA,NA,skipped,NA,1334778.5999999,NA,NA,1334776.976,1334778.5999999,2023-07-03T08:20:50Z,1334793.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,d,NA,NA,NA,sdf,NA,2,NA
59f2d,task,flow.Sequence,7_0_2_0_0,NA,NA,completion,10790.986,1323973.9,1323968.656,1323985.99,1334776.976,1334778.9,2023-07-03T08:20:50Z,1334793.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,d,NA,NA,NA,sdf,NA,2,NA
59f2d,Deep Question,html.Page,7_0_2_0_1_0_0,nad,NA,form submission,4176.8369999286,1334779.1999999,1334776.976,1334793.863,1338970.6999999,1338970.9,2023-07-03T08:20:55Z,1338973.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,NA,NA,2,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_2_0_1_0_1,NA,NA,skipped,NA,1338973.5,NA,NA,1338970.6999999,1338973.6999999,2023-07-03T08:20:55Z,1338973.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,sdf,NA,2,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_2_0_1_0_2,NA,NA,timeout,4996.389,1338974.6999999,1338956.979,1338973.044,1343952.31,1343954.5999999,2023-07-03T08:21:00Z,1343969.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,sdf,0,2,NA
59f2d,deep,flow.Sequence,7_0_2_0_1_0,NA,NA,completion,9158.4470000002,1334779,1334776.976,1334793.863,1343952.31,1343954.6999999,2023-07-03T08:21:00Z,1343969.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,sdf,NA,2,NA
59f2d,shallow,flow.Sequence,7_0_2_0_1_1,NA,NA,skipped,NA,1343954.8,NA,NA,1343952.31,1343955,2023-07-03T08:21:00Z,1343969.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,sdf,NA,2,NA
59f2d,task,flow.Sequence,7_0_2_0_1,NA,NA,completion,9158.4470000002,1334779,1334776.976,1334793.863,1343952.31,1343955,2023-07-03T08:21:00Z,1343969.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,sdf,NA,2,NA
59f2d,deep,flow.Sequence,7_0_2_0_2_0,NA,NA,skipped,NA,1343955.1999999,NA,NA,1343952.31,1343955.1999999,2023-07-03T08:21:00Z,1343969.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,s,kuteseka,usahihi,kutoamini,sdf,NA,2,NA
59f2d,Shallow Question,html.Page,7_0_2_0_2_1_0,angahewa,NA,form submission,2482.567,1343955.3,1343952.31,1343969.433,1346452,1346452.1999999,2023-07-03T08:21:02Z,1346467.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,s,kuteseka,usahihi,kutoamini,NA,NA,2,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_2_0_2_1_1,NA,NA,timeout,4996.0530000001,1346454,1346450.231,1346467.389,1351446.841,1351447.3,2023-07-03T08:21:07Z,1351463.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,s,kuteseka,usahihi,kutoamini,sdf,1,2,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_2_0_2_1_2,NA,NA,skipped,NA,1351449.3,NA,NA,1351446.841,1351449.5,2023-07-03T08:21:07Z,1351463.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,s,kuteseka,usahihi,kutoamini,sdf,NA,2,NA
59f2d,shallow,flow.Sequence,7_0_2_0_2_1,NA,NA,completion,7477.4080000001,1343955.1999999,1343952.31,1343969.433,1351446.841,1351449.5999999,2023-07-03T08:21:07Z,1351463.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,s,kuteseka,usahihi,kutoamini,sdf,NA,2,NA
59f2d,task,flow.Sequence,7_0_2_0_2,NA,NA,completion,7477.4080000001,1343955.0999999,1343952.31,1343969.433,1351446.841,1351449.5999999,2023-07-03T08:21:07Z,1351463.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,s,kuteseka,usahihi,kutoamini,sdf,NA,2,NA
59f2d,deep,flow.Sequence,7_0_2_0_3_0,NA,NA,skipped,NA,1351449.6999999,NA,NA,1351446.841,1351449.6999999,2023-07-03T08:21:07Z,1351463.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,sdf,NA,2,NA
59f2d,Shallow Question,html.Page,7_0_2_0_3_1_0,usikilivu,NA,form submission,8155.2579999284,1351449.8,1351446.841,1351463.442,1359618.6999999,1359618.9,2023-07-03T08:21:15Z,1359622.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,NA,NA,2,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_2_0_3_1_1,NA,NA,skipped,NA,1359620.6999999,NA,NA,1359618.6999999,1359620.6999999,2023-07-03T08:21:15Z,1359622.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,sdf,NA,2,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_2_0_3_1_2,NA,NA,timeout,4996.4639999999,1359621.4,1359606.494,1359622.736,1364602.413,1364603.3,2023-07-03T08:21:20Z,1364619.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,sdf,0,2,NA
59f2d,shallow,flow.Sequence,7_0_2_0_3_1,NA,NA,completion,13138.971,1351449.8,1351446.841,1351463.442,1364602.413,1364603.6999999,2023-07-03T08:21:20Z,1364619.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,sdf,NA,2,NA
59f2d,task,flow.Sequence,7_0_2_0_3,NA,NA,completion,13138.971,1351449.6999999,1351446.841,1351463.442,1364602.413,1364604,2023-07-03T08:21:20Z,1364619.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,sdf,NA,2,NA
59f2d,deep,flow.Sequence,7_0_2_0_4_0,NA,NA,skipped,NA,1364604.1999999,NA,NA,1364602.413,1364604.4,2023-07-03T08:21:20Z,1364619.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,s,biashara,kukataza,vichekesho,sdf,NA,2,NA
59f2d,Shallow Question,html.Page,7_0_2_0_4_1_0,mshtuko,NA,form submission,3063.5999999524,1364604.5,1364602.413,1364619.2,1367682.8,1367683,2023-07-03T08:21:23Z,1367700.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,s,biashara,kukataza,vichekesho,NA,NA,2,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_2_0_4_1_1,NA,NA,timeout,4995.0789999999,1367684.9,1367666.68,1367700.263,1372679.039,1372680.0999999,2023-07-03T08:21:28Z,1372695.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,s,biashara,kukataza,vichekesho,sdf,1,2,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_2_0_4_1_2,NA,NA,skipped,NA,1372685.4,NA,NA,1372679.039,1372685.5999999,2023-07-03T08:21:28Z,1372695.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,s,biashara,kukataza,vichekesho,sdf,NA,2,NA
59f2d,shallow,flow.Sequence,7_0_2_0_4_1,NA,NA,completion,8059.8390000002,1364604.4,1364602.413,1364619.2,1372679.039,1372685.6999999,2023-07-03T08:21:28Z,1372695.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,s,biashara,kukataza,vichekesho,sdf,NA,2,NA
59f2d,task,flow.Sequence,7_0_2_0_4,NA,NA,completion,8059.8390000002,1364604.0999999,1364602.413,1364619.2,1372679.039,1372685.8,2023-07-03T08:21:28Z,1372695.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,s,biashara,kukataza,vichekesho,sdf,NA,2,NA
59f2d,deep,flow.Sequence,7_0_2_0_5_0,NA,NA,skipped,NA,1372685.8,NA,NA,1372679.039,1372685.9,2023-07-03T08:21:28Z,1372695.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,s,ushungi,mkutano,uwakilishi,sdf,NA,2,NA
59f2d,Shallow Question,html.Page,7_0_2_0_5_1_0,nadharia,NA,form submission,3657.6580000001,1372685.9,1372679.039,1372695.342,1376353,1376353.1999999,2023-07-03T08:21:32Z,1376359.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,s,ushungi,mkutano,uwakilishi,NA,NA,2,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_2_0_5_1_1,NA,NA,timeout,4995.845,1376354.8,1376342.881,1376359.164,1381338.544,1381339.5999999,2023-07-03T08:21:37Z,1381355.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,s,ushungi,mkutano,uwakilishi,sdf,1,2,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_2_0_5_1_2,NA,NA,skipped,NA,1381345.3,NA,NA,1381338.544,1381345.6999999,2023-07-03T08:21:37Z,1381355.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,s,ushungi,mkutano,uwakilishi,sdf,NA,2,NA
59f2d,shallow,flow.Sequence,7_0_2_0_5_1,NA,NA,completion,8643.202,1372685.9,1372679.039,1372695.342,1381338.544,1381346,2023-07-03T08:21:37Z,1381355.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,s,ushungi,mkutano,uwakilishi,sdf,NA,2,NA
59f2d,task,flow.Sequence,7_0_2_0_5,NA,NA,completion,8643.202,1372685.8,1372679.039,1372695.342,1381338.544,1381346.3,2023-07-03T08:21:37Z,1381355.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,s,ushungi,mkutano,uwakilishi,sdf,NA,2,NA
59f2d,Deep Question,html.Page,7_0_2_0_6_0_0,msh,NA,form submission,5862.7909999522,1381346.5,1381338.544,1381355.009,1387217.8,1387218,2023-07-03T08:21:43Z,1387233.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,d,NA,NA,NA,NA,NA,2,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_2_0_6_0_1,NA,NA,skipped,NA,1387219.8,NA,NA,1387217.8,1387219.8,2023-07-03T08:21:43Z,1387233.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,d,NA,NA,NA,sdf,NA,2,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_2_0_6_0_2,NA,NA,timeout,4995.9600000002,1387220.5999999,1387216.773,1387233.91,1392213.405,1392213.9,2023-07-03T08:21:48Z,1392229.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,d,NA,NA,NA,sdf,0,2,NA
59f2d,deep,flow.Sequence,7_0_2_0_6_0,NA,NA,completion,10858.396,1381346.5,1381338.544,1381355.009,1392213.405,1392214.1999999,2023-07-03T08:21:48Z,1392229.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,d,NA,NA,NA,sdf,NA,2,NA
59f2d,shallow,flow.Sequence,7_0_2_0_6_1,NA,NA,skipped,NA,1392214.1999999,NA,NA,1392213.405,1392214.4,2023-07-03T08:21:48Z,1392229.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,d,NA,NA,NA,sdf,NA,2,NA
59f2d,task,flow.Sequence,7_0_2_0_6,NA,NA,completion,10858.396,1381346.4,1381338.544,1381355.009,1392213.405,1392214.5,2023-07-03T08:21:48Z,1392229.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,d,NA,NA,NA,sdf,NA,2,NA
59f2d,Deep Question,html.Page,7_0_2_0_7_0_0,kal,NA,form submission,7220.529999976,1392214.5,1392213.405,1392229.87,1399450.4,1399450.5999999,2023-07-03T08:21:55Z,1399456.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,NA,NA,2,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_2_0_7_0_1,NA,NA,skipped,NA,1399453.4,NA,NA,1399450.4,1399453.5999999,2023-07-03T08:21:55Z,1399456.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,sdf,NA,2,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_2_0_7_0_2,NA,NA,timeout,4995.9000000001,1399454.5999999,1399440.612,1399456.626,1404435.859,1404436.3,2023-07-03T08:22:00Z,1404452.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,sdf,0,2,NA
59f2d,deep,flow.Sequence,7_0_2_0_7_0,NA,NA,completion,12205.989,1392214.5,1392213.405,1392229.87,1404435.859,1404436.5,2023-07-03T08:22:00Z,1404452.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,sdf,NA,2,NA
59f2d,shallow,flow.Sequence,7_0_2_0_7_1,NA,NA,skipped,NA,1404436.6999999,NA,NA,1404435.859,1404436.6999999,2023-07-03T08:22:00Z,1404452.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,sdf,NA,2,NA
59f2d,task,flow.Sequence,7_0_2_0_7,NA,NA,completion,12205.989,1392214.5,1392213.405,1392229.87,1404435.859,1404437,2023-07-03T08:22:00Z,1404452.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,sdf,NA,2,NA
59f2d,block,flow.Loop,7_0_2_0,NA,NA,completion,80449.869,1323973.9,1323968.656,1323985.99,1404435.859,1404437.1999999,2023-07-03T08:22:00Z,1404452.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdf,NA,2,NA
59f2d,weiter,canvas.Screen,7_0_2_1,sdf,keypress(Space),response,1685.6739999284,1404437.1999999,1404435.859,1404452.526,1406138.1999999,1406139.3,2023-07-03T08:22:02Z,1406201.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdf,NA,2,NA
59f2d,check continue,flow.Sequence,7_0_2,NA,NA,completion,82152.209999928,1323973.8,1323968.656,1323985.99,1406138.1999999,1406139.6999999,2023-07-03T08:22:02Z,1406201.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdf,NA,2,NA
59f2d,deep,flow.Sequence,7_0_3_0_0_0,NA,NA,skipped,NA,1406187.3,NA,NA,1406138.1999999,1406187.4,2023-07-03T08:22:02Z,1406201.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,qt,NA,3,NA
59f2d,Shallow Question,html.Page,7_0_3_0_0_1_0,kubadilika,NA,form submission,4367.8839999523,1406187.5,1406184.325,1406201.416,1410569.3,1410569.5,2023-07-03T08:22:06Z,1410581.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,NA,NA,3,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_3_0_0_1_1,NA,NA,timeout,4995.317,1410571.4,1410564.583,1410581.483,1415560.479,1415561.4,2023-07-03T08:22:11Z,1415576.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,qt,1,3,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_3_0_0_1_2,NA,NA,skipped,NA,1415567.0999999,NA,NA,1415560.479,1415567.5,2023-07-03T08:22:11Z,1415576.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,qt,NA,3,NA
59f2d,shallow,flow.Sequence,7_0_3_0_0_1,NA,NA,completion,9359.0630000001,1406187.5,1406184.325,1406201.416,1415560.479,1415567.8,2023-07-03T08:22:11Z,1415576.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,qt,NA,3,NA
59f2d,task,flow.Sequence,7_0_3_0_0,NA,NA,completion,9359.0630000001,1406187.3,1406184.325,1406201.416,1415560.479,1415568.0999999,2023-07-03T08:22:11Z,1415576.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,s,enjini,usikilivu,hesabu,qt,NA,3,NA
59f2d,Deep Question,html.Page,7_0_3_0_1_0_0,ung,NA,form submission,13898.799999905,1415568.3,1415560.479,1415576.8,1429475.5999999,1429475.6999999,2023-07-03T08:22:25Z,1429481.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,NA,NA,3,NA
59f2d,"""Richtig""-Screen",canvas.Screen,7_0_3_0_1_0_1,NA,NA,skipped,NA,1429477.6999999,NA,NA,1429475.5999999,1429477.8,2023-07-03T08:22:25Z,1429481.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,qt,NA,3,NA
59f2d,"""Falsch""-Screen",canvas.Screen,7_0_3_0_1_0_2,NA,NA,timeout,4996.284,1429478.4,1429465.969,1429481.94,1434461.627,1434462.5999999,2023-07-03T08:22:30Z,1434478.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,qt,0,3,NA
59f2d,deep,flow.Sequence,7_0_3_0_1_0,NA,NA,completion,18884.827,1415568.3,1415560.479,1415576.8,1434461.627,1434463.0999999,2023-07-03T08:22:30Z,1434478.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,qt,NA,3,NA
59f2d,shallow,flow.Sequence,7_0_3_0_1_1,NA,NA,skipped,NA,1434463.3,NA,NA,1434461.627,1434463.4,2023-07-03T08:22:30Z,1434478.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,qt,NA,3,NA
59f2d,task,flow.Sequence,7_0_3_0_1,NA,NA,completion,18884.827,1415568.1999999,1415560.479,1415576.8,1434461.627,1434463.6999999,2023-07-03T08:22:30Z,1434478.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,d,NA,NA,NA,qt,NA,3,NA
59f2d,Deep Question,html.Page,7_0_3_0_2_0_0,kal,NA,form submission,6116.8759999047,1434463.9,1434461.627,1434478.224,1440595.0999999,1440595.4,2023-07-03T08:22:36Z,1440606.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,d,NA,NA,NA,NA,NA,3,NA
