"""Richtig""-Screen";canvas.Screen;3_0_1_0_7_0_1;NA;NA;skipped;NA;1584165.5;NA;NA;1584162.1;1584165.6;2023-02-28T13:34:32Z;1584162.947;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;3_0_1_0_7_0_2;NA;NA;timeout;4999.8;1584166.3;1584146.281;1584162.947;1589146.081;1589148.6;2023-02-28T13:34:37Z;1589162.747;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdfdsf;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;3_0_1_0_7_0;NA;NA;completion;9400.261;1579736.2;1579729.154;1579745.82;1589146.081;1589148.9;2023-02-28T13:34:37Z;1589162.747;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;3_0_1_0_7_1;NA;NA;skipped;NA;1589149;NA;NA;1589146.081;1589149.2;2023-02-28T13:34:37Z;1589162.747;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;3_0_1_0_7;NA;NA;completion;9400.261;1579736.1;1579729.154;1579745.82;1589146.081;1589149.3;2023-02-28T13:34:37Z;1589162.747;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
block;flow.Loop;3_0_1_0;NA;NA;completion;93851.249;1495304.8;1495261.5;1495294.832;1589146.081;1589149.6;2023-02-28T13:34:37Z;1589162.747;NA;NA;NA;NA;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
weiter;canvas.Screen;3_0_1_1;sdf;keypress(Space);response;1596.053;1589149.7;1589146.081;1589162.747;1590758.8;1590764.4;2023-02-28T13:34:38Z;1590796.015;NA;NA;NA;NA;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_1;NA;NA;completion;95463.968;1495304.8;1495261.5;1495294.832;1590758.8;1590764.8;2023-02-28T13:34:38Z;1590796.015;NA;NA;NA;NA;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;3_0_2_0_0_0_0;kiwiliwili;NA;form submission;9675.485;1590791.7;1590779.349;1590796.015;1600471.5;1600472.1;2023-02-28T13:34:48Z;1600479.604;NA;Körper;kiwiliwili;d;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;3_0_2_0_0_0_1;NA;NA;timeout;4999.8;1600475.5;1600462.938;1600479.604;1605462.738;1605465.5;2023-02-28T13:34:53Z;1605479.404;NA;Körper;kiwiliwili;d;NA;NA;NA;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;3_0_2_0_0_0_2;NA;NA;skipped;NA;1605469.3;NA;NA;1605462.738;1605469.4;2023-02-28T13:34:53Z;1605479.404;NA;Körper;kiwiliwili;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;3_0_2_0_0_0;NA;NA;completion;14666.723;1590791.7;1590779.349;1590796.015;1605462.738;1605469.5;2023-02-28T13:34:53Z;1605479.404;NA;Körper;kiwiliwili;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;3_0_2_0_0_1;NA;NA;skipped;NA;1605469.7;NA;NA;1605462.738;1605469.7;2023-02-28T13:34:53Z;1605479.404;NA;Körper;kiwiliwili;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;3_0_2_0_0;NA;NA;completion;14666.723;1590791.6;1590779.349;1590796.015;1605462.738;1605469.8;2023-02-28T13:34:53Z;1605479.404;NA;Körper;kiwiliwili;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;3_0_2_0_1_0;NA;NA;skipped;NA;1605469.8;NA;NA;1605462.738;1605469.9;2023-02-28T13:34:53Z;1605479.404;NA;Papier;karatasi;s;uchambuzi;usalama;kukataliwa;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;3_0_2_0_1_1_0;karatasi;NA;form submission;9526.696;1605470;1605462.738;1605479.404;1615006.1;1615006.5;2023-02-28T13:35:03Z;1615013;NA;Papier;karatasi;s;uchambuzi;usalama;kukataliwa;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;3_0_2_0_1_1_1;NA;NA;timeout;4999.8;1615009;1614996.334;1615013;1619996.134;1619998.6;2023-02-28T13:35:08Z;1620012.8;NA;Papier;karatasi;s;uchambuzi;usalama;kukataliwa;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;3_0_2_0_1_1_2;NA;NA;skipped;NA;1620002.4;NA;NA;1619996.134;1620002.6;2023-02-28T13:35:08Z;1620012.8;NA;Papier;karatasi;s;uchambuzi;usalama;kukataliwa;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;3_0_2_0_1_1;NA;NA;completion;14516.73;1605470;1605462.738;1605479.404;1619996.134;1620002.7;2023-02-28T13:35:08Z;1620012.8;NA;Papier;karatasi;s;uchambuzi;usalama;kukataliwa;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;3_0_2_0_1;NA;NA;completion;14516.73;1605469.8;1605462.738;1605479.404;1619996.134;1620002.7;2023-02-28T13:35:08Z;1620012.8;NA;Papier;karatasi;s;uchambuzi;usalama;kukataliwa;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;3_0_2_0_2_0;NA;NA;skipped;NA;1620002.8;NA;NA;1619996.134;1620002.9;2023-02-28T13:35:08Z;1620012.8;NA;Lawine;banguko;s;maambukizi;usuluhishi;chekechea;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;3_0_2_0_2_1_0;banguko;NA;form submission;5007.9;1620003;1619996.134;1620012.8;1625020.7;1625020.9;2023-02-28T13:35:13Z;1625030.131;NA;Lawine;banguko;s;maambukizi;usuluhishi;chekechea;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;3_0_2_0_2_1_1;NA;NA;timeout;4999.8;1625023;1625013.465;1625030.131;1630013.265;1630015.1;2023-02-28T13:35:18Z;1630029.931;NA;Lawine;banguko;s;maambukizi;usuluhishi;chekechea;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;3_0_2_0_2_1_2;NA;NA;skipped;NA;1630019.3;NA;NA;1630013.265;1630019.4;2023-02-28T13:35:18Z;1630029.931;NA;Lawine;banguko;s;maambukizi;usuluhishi;chekechea;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;3_0_2_0_2_1;NA;NA;completion;10000.465;1620003;1619996.134;1620012.8;1630013.265;1630019.5;2023-02-28T13:35:18Z;1630029.931;NA;Lawine;banguko;s;maambukizi;usuluhishi;chekechea;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;3_0_2_0_2;NA;NA;completion;10000.465;1620002.8;1619996.134;1620012.8;1630013.265;1630019.7;2023-02-28T13:35:18Z;1630029.931;NA;Lawine;banguko;s;maambukizi;usuluhishi;chekechea;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;3_0_2_0_3_0_0;mashtaka;NA;form submission;3710.569;1630019.8;1630013.265;1630029.931;1633740.5;1633741.1;2023-02-28T13:35:21Z;1633763.66;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;3_0_2_0_3_0_1;NA;NA;timeout;4999.8;1633743.6;1633746.994;1633763.66;1638746.794;1638748.6;2023-02-28T13:35:26Z;1638763.46;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;3_0_2_0_3_0_2;NA;NA;skipped;NA;1638752.9;NA;NA;1638746.794;1638753.1;2023-02-28T13:35:26Z;1638763.46;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;3_0_2_0_3_0;NA;NA;completion;8716.863;1630019.8;1630013.265;1630029.931;1638746.794;1638753.4;2023-02-28T13:35:26Z;1638763.46;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;3_0_2_0_3_1;NA;NA;skipped;NA;1638753.5;NA;NA;1638746.794;1638753.6;2023-02-28T13:35:26Z;1638763.46;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;3_0_2_0_3;NA;NA;completion;8716.863;1630019.8;1630013.265;1630029.931;1638746.794;1638753.8;2023-02-28T13:35:26Z;1638763.46;NA;Vorwurf;mashtaka;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;3_0_2_0_4_0;NA;NA;skipped;NA;1638754;NA;NA;1638746.794;1638754;2023-02-28T13:35:26Z;1638763.46;NA;System;maongozi;s;chokochoko;nuksani;mitaani;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;3_0_2_0_4_1_0;maongozi;NA;form submission;6272.84;1638754.2;1638746.794;1638763.46;1645036.3;1645036.8;2023-02-28T13:35:33Z;1645047.109;NA;System;maongozi;s;chokochoko;nuksani;mitaani;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;3_0_2_0_4_1_1;NA;NA;timeout;4999.8;1645039.2;1645030.443;1645047.109;1650030.243;1650031.4;2023-02-28T13:35:38Z;1650046.909;NA;System;maongozi;s;chokochoko;nuksani;mitaani;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;3_0_2_0_4_1_2;NA;NA;skipped;NA;1650035.2;NA;NA;1650030.243;1650035.4;2023-02-28T13:35:38Z;1650046.909;NA;System;maongozi;s;chokochoko;nuksani;mitaani;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;3_0_2_0_4_1;NA;NA;completion;11266.783;1638754.1;1638746.794;1638763.46;1650030.243;1650035.5;2023-02-28T13:35:38Z;1650046.909;NA;System;maongozi;s;chokochoko;nuksani;mitaani;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;3_0_2_0_4;NA;NA;completion;11266.783;1638753.9;1638746.794;1638763.46;1650030.243;1650035.6;2023-02-28T13:35:38Z;1650046.909;NA;System;maongozi;s;chokochoko;nuksani;mitaani;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;3_0_2_0_5_0_0;m;NA;form submission;5116.691;1650035.8;1650030.243;1650046.909;1655163.6;1655164.1;2023-02-28T13:35:43Z;1655163.986;NA;Entwicklung;maendeleo;d;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;3_0_2_0_5_0_1;NA;NA;skipped;NA;1655166.6;NA;NA;1655163.6;1655166.7;2023-02-28T13:35:43Z;1655163.986;NA;Entwicklung;maendeleo;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;3_0_2_0_5_0_2;NA;NA;timeout;4999.8;1655167.4;1655147.32;1655163.986;1660147.12;1660148.5;2023-02-28T13:35:48Z;1660163.786;NA;Entwicklung;maendeleo;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;3_0_2_0_5_0;NA;NA;completion;10100.211;1650035.8;1650030.243;1650046.909;1660147.12;1660149;2023-02-28T13:35:48Z;1660163.786;NA;Entwicklung;maendeleo;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;3_0_2_0_5_1;NA;NA;skipped;NA;1660149.2;NA;NA;1660147.12;1660149.3;2023-02-28T13:35:48Z;1660163.786;NA;Entwicklung;maendeleo;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;3_0_2_0_5;NA;NA;completion;10100.211;1650035.7;1650030.243;1650046.909;1660147.12;1660149.5;2023-02-28T13:35:48Z;1660163.786;NA;Entwicklung;maendeleo;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;3_0_2_0_6_0_0;f;NA;form submission;6751.914;1660149.8;1660147.12;1660163.786;1666915.7;1666916.3;2023-02-28T13:35:54Z;1666930.727;NA;Übersicht;kilindo;d;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;3_0_2_0_6_0_1;NA;NA;skipped;NA;1666919.9;NA;NA;1666915.7;1666920.2;2023-02-28T13:35:54Z;1666930.727;NA;Übersicht;kilindo;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;3_0_2_0_6_0_2;NA;NA;timeout;4999.8;1666921.3;1666914.061;1666930.727;1671913.861;1671915.1;2023-02-28T13:35:59Z;1671930.527;NA;Übersicht;kilindo;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;3_0_2_0_6_0;NA;NA;completion;11750.075;1660149.7;1660147.12;1660163.786;1671913.861;1671915.7;2023-02-28T13:35:59Z;1671930.527;NA;Übersicht;kilindo;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;3_0_2_0_6_1;NA;NA;skipped;NA;1671915.7;NA;NA;1671913.861;1671915.9;2023-02-28T13:35:59Z;1671930.527;NA;Übersicht;kilindo;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;3_0_2_0_6;NA;NA;completion;11750.075;1660149.6;1660147.12;1660163.786;1671913.861;1671916.1;2023-02-28T13:35:59Z;1671930.527;NA;Übersicht;kilindo;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;3_0_2_0_7_0;NA;NA;skipped;NA;1671916.3;NA;NA;1671913.861;1671916.3;2023-02-28T13:35:59Z;1671930.527;NA;Niveau;kiwango;s;usimamizi;mwamali;mshairi;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;3_0_2_0_7_1_0;kiwango;NA;form submission;8139.973;1671916.5;1671913.861;1671930.527;1680070.5;1680071;2023-02-28T13:36:08Z;1680080.715;NA;Niveau;kiwango;s;usimamizi;mwamali;mshairi;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;3_0_2_0_7_1_1;NA;NA;timeout;4999.8;1680074.7;1680064.049;1680080.715;1685063.849;1685065.1;2023-02-28T13:36:13Z;1685080.515;NA;Niveau;kiwango;s;usimamizi;mwamali;mshairi;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;3_0_2_0_7_1_2;NA;NA;skipped;NA;1685069.2;NA;NA;1685063.849;1685069.3;2023-02-28T13:36:13Z;1685080.515;NA;Niveau;kiwango;s;usimamizi;mwamali;mshairi;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;3_0_2_0_7_1;NA;NA;completion;13133.322;1671916.4;1671913.861;1671930.527;1685063.849;1685069.4;2023-02-28T13:36:13Z;1685080.515;NA;Niveau;kiwango;s;usimamizi;mwamali;mshairi;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;3_0_2_0_7;NA;NA;completion;13133.322;1671916.1;1671913.861;1671930.527;1685063.849;1685069.6;2023-02-28T13:36:13Z;1685080.515;NA;Niveau;kiwango;s;usimamizi;mwamali;mshairi;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
block;flow.Loop;3_0_2_0;NA;NA;completion;94267.834;1590791.6;1590779.349;1590796.015;1685063.849;1685069.6;2023-02-28T13:36:13Z;1685080.515;NA;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
weiter;canvas.Screen;3_0_2_1;sdf;keypress(Space);response;873.485;1685069.8;1685063.849;1685080.515;1685954;1685957.7;2023-02-28T13:36:13Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_2;NA;NA;completion;95157.985;1590791.6;1590779.349;1590796.015;1685954;1685958;2023-02-28T13:36:13Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_3;NA;NA;skipped;NA;1685986.4;NA;NA;1685954;1685986.5;2023-02-28T13:36:13Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_4;NA;NA;skipped;NA;1686000.6;NA;NA;1685954;1686000.7;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;sd;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_5;NA;NA;skipped;NA;1686012.2;NA;NA;1685954;1686012.2;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;sdf;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_6;NA;NA;skipped;NA;1686021.7;NA;NA;1685954;1686021.7;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;dfs;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_7;NA;NA;skipped;NA;1686029.9;NA;NA;1685954;1686030;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_8;NA;NA;skipped;NA;1686037.5;NA;NA;1685954;1686037.6;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_9;NA;NA;skipped;NA;1686044.7;NA;NA;1685954;1686044.7;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;dsf;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_10;NA;NA;skipped;NA;1686052;NA;NA;1685954;1686052;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;df;NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_11;NA;NA;skipped;NA;1686058.9;NA;NA;1685954;1686059;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;dfs;NA;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_12;NA;NA;skipped;NA;1686065.2;NA;NA;1685954;1686065.3;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;dsf;NA;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_13;NA;NA;skipped;NA;1686071.7;NA;NA;1685954;1686071.7;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;dsf;NA;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_14;NA;NA;skipped;NA;1686077.8;NA;NA;1685954;1686077.9;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_15;NA;NA;skipped;NA;1686083.9;NA;NA;1685954;1686084;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_16;NA;NA;skipped;NA;1686090.1;NA;NA;1685954;1686090.1;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_17;NA;NA;skipped;NA;1686096.4;NA;NA;1685954;1686096.4;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_18;NA;NA;skipped;NA;1686102.5;NA;NA;1685954;1686102.6;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_19;NA;NA;skipped;NA;1686108.8;NA;NA;1685954;1686108.9;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_20;NA;NA;skipped;NA;1686115.4;NA;NA;1685954;1686115.5;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
