observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;distractors;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;x_2;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
f23e1;block;flow.Loop;3_0_1_0;NA;NA;completion;85501.18;397869;397868.38;397868.74;483369.92;483385;2023-05-26T12:08:04Z;483386.58;NULL;NA;NA;NA;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;weiter;canvas.Screen;3_0_1_1;sdf;keypress(Space);response;1296.42;483386;483369.92;483386.58;484683;484697;2023-05-26T12:08:06Z;484771.58;NULL;NA;NA;NA;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;check;continue;flow.Sequence;3_0_1;NA;NA;completion;86814.26;397869;397868.38;397868.74;484683;484698;2023-05-26T12:08:06Z;484771.58;NULL;NA;NA;NA;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f23e1;deep;flow.Sequence;3_0_2_0_0_0;NA;NA;skipped;NA;484771;NA;NA;484683;484771;2023-05-26T12:08:06Z;484771.58;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Shallow;Question;html.Page;3_0_2_0_0_1_0;NA;NA;form;submission;4753.42;484771;484771.22;484771.58;489525;489526;2023-05-26T12:08:11Z;489535.7;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;mashtaka;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_2_0_0_1_1;NA;NA;timeout;4999.44;489528;489523.94;489535.7;494518.48;494521;2023-05-26T12:08:16Z;494535.14;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_2_0_0_1_2;NA;NA;skipped;NA;494527;NA;NA;494518.48;494528;2023-05-26T12:08:16Z;494535.14;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_2_0_0_1;NA;NA;completion;9746.9;484771;484771.22;484771.58;494518.48;494529;2023-05-26T12:08:16Z;494535.14;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_2_0_0;NA;NA;completion;9746.9;484771;484771.22;484771.58;494518.48;494529;2023-05-26T12:08:16Z;494535.14;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Deep;Question;html.Page;3_0_2_0_1_0_0;NA;NA;form;submission;8864.86;494529;494518.48;494535.14;503400;503400;2023-05-26T12:08:24Z;503400.66;NULL;Lawine;banguko;d;NA;NA;NA;bangok;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_2_0_1_0_1;NA;NA;skipped;NA;503402;NA;NA;503400;503402;2023-05-26T12:08:24Z;503400.66;NULL;Lawine;banguko;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_2_0_1_0_2;NA;NA;timeout;4999.36;503404;503398.62;503400.66;508383.4;508385;2023-05-26T12:08:29Z;508400.02;NULL;Lawine;banguko;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;deep;flow.Sequence;3_0_2_0_1_0;NA;NA;completion;13848.26;494529;494518.48;494535.14;508383.4;508386;2023-05-26T12:08:29Z;508400.02;NULL;Lawine;banguko;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_2_0_1_1;NA;NA;skipped;NA;508386;NA;NA;508383.4;508387;2023-05-26T12:08:29Z;508400.02;NULL;Lawine;banguko;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_2_0_1;NA;NA;completion;13848.26;494529;494518.48;494535.14;508383.4;508387;2023-05-26T12:08:29Z;508400.02;NULL;Lawine;banguko;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Deep;Question;html.Page;3_0_2_0_2_0_0;NA;NA;form;submission;4116.98;508388;508383.4;508400.02;512517;512518;2023-05-26T12:08:34Z;512516.26;NULL;Niveau;kiwango;d;NA;NA;NA;mantego;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_2_0_2_0_1;NA;NA;skipped;NA;512520;NA;NA;512517;512521;2023-05-26T12:08:34Z;512516.26;NULL;Niveau;kiwango;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_2_0_2_0_2;NA;NA;timeout;4999.28;512523;512515.6;512516.26;517498.94;517501;2023-05-26T12:08:39Z;517515.54;NULL;Niveau;kiwango;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;deep;flow.Sequence;3_0_2_0_2_0;NA;NA;completion;9098.92;508388;508383.4;508400.02;517498.94;517502;2023-05-26T12:08:39Z;517515.54;NULL;Niveau;kiwango;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_2_0_2_1;NA;NA;skipped;NA;517503;NA;NA;517498.94;517503;2023-05-26T12:08:39Z;517515.54;NULL;Niveau;kiwango;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_2_0_2;NA;NA;completion;9098.92;508387;508383.4;508400.02;517498.94;517504;2023-05-26T12:08:39Z;517515.54;NULL;Niveau;kiwango;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;deep;flow.Sequence;3_0_2_0_3_0;NA;NA;skipped;NA;517504;NA;NA;517498.94;517505;2023-05-26T12:08:39Z;517515.54;NULL;Körper;kiwiliwili;s;mapambano;mpatanishi;kiolezo;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Shallow;Question;html.Page;3_0_2_0_3_1_0;NA;NA;form;submission;5093.46;517505;517498.94;517515.54;522609;522610;2023-05-26T12:08:44Z;522614.94;NULL;Körper;kiwiliwili;s;mapambano;mpatanishi;kiolezo;kiwiliwili;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_2_0_3_1_1;NA;NA;timeout;4999.32;522616;522601.14;522614.94;527597.6;527600;2023-05-26T12:08:49Z;527614.26;NULL;Körper;kiwiliwili;s;mapambano;mpatanishi;kiolezo;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_2_0_3_1_2;NA;NA;skipped;NA;527608;NA;NA;527597.6;527609;2023-05-26T12:08:49Z;527614.26;NULL;Körper;kiwiliwili;s;mapambano;mpatanishi;kiolezo;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_2_0_3_1;NA;NA;completion;10082.06;517505;517498.94;517515.54;527597.6;527609;2023-05-26T12:08:49Z;527614.26;NULL;Körper;kiwiliwili;s;mapambano;mpatanishi;kiolezo;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_2_0_3;NA;NA;completion;10082.06;517504;517498.94;517515.54;527597.6;527610;2023-05-26T12:08:49Z;527614.26;NULL;Körper;kiwiliwili;s;mapambano;mpatanishi;kiolezo;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Deep;Question;html.Page;3_0_2_0_4_0_0;NA;NA;form;submission;7049.74;527611;527597.6;527614.26;534664;534664;2023-05-26T12:08:56Z;534663.44;NULL;System;maongozi;d;NA;NA;NA;mantido;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_2_0_4_0_1;NA;NA;skipped;NA;534667;NA;NA;534664;534668;2023-05-26T12:08:56Z;534663.44;NULL;System;maongozi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_2_0_4_0_2;NA;NA;timeout;4999.34;534671;534661.9;534663.44;539646.12;539648;2023-05-26T12:09:01Z;539662.78;NULL;System;maongozi;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;deep;flow.Sequence;3_0_2_0_4_0;NA;NA;completion;12031.86;527611;527597.6;527614.26;539646.12;539649;2023-05-26T12:09:01Z;539662.78;NULL;System;maongozi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_2_0_4_1;NA;NA;skipped;NA;539649;NA;NA;539646.12;539649;2023-05-26T12:09:01Z;539662.78;NULL;System;maongozi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_2_0_4;NA;NA;completion;12031.86;527611;527597.6;527614.26;539646.12;539650;2023-05-26T12:09:01Z;539662.78;NULL;System;maongozi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;deep;flow.Sequence;3_0_2_0_5_0;NA;NA;skipped;NA;539651;NA;NA;539646.12;539652;2023-05-26T12:09:01Z;539662.78;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Shallow;Question;html.Page;3_0_2_0_5_1_0;NA;NA;form;submission;6156.22;539653;539646.12;539662.78;545819;545820;2023-05-26T12:09:07Z;545828.6;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;badiliko;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_2_0_5_1_1;NA;NA;skipped;NA;545824;NA;NA;545819;545825;2023-05-26T12:09:07Z;545828.6;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_2_0_5_1_2;NA;NA;timeout;4999.42;545828;545814.4;545828.6;550811.44;550815;2023-05-26T12:09:12Z;550828.02;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_2_0_5_1;NA;NA;completion;11148.66;539652;539646.12;539662.78;550811.44;550818;2023-05-26T12:09:12Z;550828.02;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_2_0_5;NA;NA;completion;11148.66;539651;539646.12;539662.78;550811.44;550819;2023-05-26T12:09:12Z;550828.02;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;deep;flow.Sequence;3_0_2_0_6_0;NA;NA;skipped;NA;550820;NA;NA;550811.44;550820;2023-05-26T12:09:12Z;550828.02;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Shallow;Question;html.Page;3_0_2_0_6_1_0;NA;NA;form;submission;4419.98;550821;550811.44;550828.02;555248;555249;2023-05-26T12:09:16Z;555260.78;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;mgusano;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_2_0_6_1_1;NA;NA;skipped;NA;555260;NA;NA;555248;555261;2023-05-26T12:09:16Z;555260.78;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_2_0_6_1_2;NA;NA;timeout;4999.36;555267;555238.74;555260.78;560243.5;560245;2023-05-26T12:09:21Z;560260.14;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_2_0_6_1;NA;NA;completion;9415.48;550821;550811.44;550828.02;560243.5;560246;2023-05-26T12:09:21Z;560260.14;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_2_0_6;NA;NA;completion;9415.48;550820;550811.44;550828.02;560243.5;560247;2023-05-26T12:09:21Z;560260.14;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Deep;Question;html.Page;3_0_2_0_7_0_0;NA;NA;form;submission;9165.86;560248;560243.5;560260.14;569426;569427;2023-05-26T12:09:30Z;569425.7;NULL;Papier;karatasi;d;NA;NA;NA;maengezo;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_2_0_7_0_1;NA;NA;skipped;NA;569430;NA;NA;569426;569431;2023-05-26T12:09:30Z;569425.7;NULL;Papier;karatasi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_2_0_7_0_2;NA;NA;timeout;4999.34;569435;569424.26;569425.7;574408.42;574411;2023-05-26T12:09:35Z;574425.04;NULL;Papier;karatasi;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;deep;flow.Sequence;3_0_2_0_7_0;NA;NA;completion;14148.28;560248;560243.5;560260.14;574408.42;574411;2023-05-26T12:09:35Z;574425.04;NULL;Papier;karatasi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_2_0_7_1;NA;NA;skipped;NA;574411;NA;NA;574408.42;574412;2023-05-26T12:09:35Z;574425.04;NULL;Papier;karatasi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_2_0_7;NA;NA;completion;14148.28;560248;560243.5;560260.14;574408.42;574412;2023-05-26T12:09:35Z;574425.04;NULL;Papier;karatasi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;block;flow.Loop;3_0_2_0;NA;NA;completion;89636.84;484770;484771.22;484771.58;574408.42;574413;2023-05-26T12:09:35Z;574425.04;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;weiter;canvas.Screen;3_0_2_1;sdf;keypress(Space);response;3178.96;574414;574408.42;574425.04;577604;577612;2023-05-26T12:09:39Z;577680.26;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;check;continue;flow.Sequence;3_0_2;NA;NA;completion;92832.42;484770;484771.22;484771.58;577604;577613;2023-05-26T12:09:39Z;577680.26;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f23e1;deep;flow.Sequence;3_0_3_0_0_0;NA;NA;skipped;NA;577680;NA;NA;577604;577680;2023-05-26T12:09:39Z;577680.26;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Shallow;Question;html.Page;3_0_3_0_0_1_0;NA;NA;form;submission;4576.74;577680;577679.9;577680.26;582257;582259;2023-05-26T12:09:43Z;582257.36;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;kilindo;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_3_0_0_1_1;NA;NA;timeout;4999.38;582266;582250.86;582257.36;587240.1;587241;2023-05-26T12:09:48Z;587256.74;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;qt;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_3_0_0_1_2;NA;NA;skipped;NA;587249;NA;NA;587240.1;587249;2023-05-26T12:09:48Z;587256.74;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_3_0_0_1;NA;NA;completion;9559.84;577680;577679.9;577680.26;587240.1;587250;2023-05-26T12:09:48Z;587256.74;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_3_0_0;NA;NA;completion;9559.84;577680;577679.9;577680.26;587240.1;587250;2023-05-26T12:09:48Z;587256.74;NULL;Übersicht;kilindo;s;mgusano;chipukizi;kulinganisha;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;deep;flow.Sequence;3_0_3_0_1_0;NA;NA;skipped;NA;587251;NA;NA;587240.1;587251;2023-05-26T12:09:48Z;587256.74;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Shallow;Question;html.Page;3_0_3_0_1_1_0;NA;NA;form;submission;6574.26;587251;587240.1;587256.74;593831;593832;2023-05-26T12:09:55Z;593839.2;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;mtangulizi;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_3_0_1_1_1;NA;NA;skipped;NA;593834;NA;NA;593831;593835;2023-05-26T12:09:55Z;593839.2;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_3_0_1_1_2;NA;NA;timeout;4999.36;593838;593828.54;593839.2;598821.9;598823;2023-05-26T12:10:00Z;598838.56;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;qt;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_3_0_1_1;NA;NA;completion;11565.16;587251;587240.1;587256.74;598821.9;598824;2023-05-26T12:10:00Z;598838.56;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_3_0_1;NA;NA;completion;11565.16;587250;587240.1;587256.74;598821.9;598824;2023-05-26T12:10:00Z;598838.56;NULL;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;deep;flow.Sequence;3_0_3_0_2_0;NA;NA;skipped;NA;598825;NA;NA;598821.9;598825;2023-05-26T12:10:00Z;598838.56;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Shallow;Question;html.Page;3_0_3_0_2_1_0;NA;NA;form;submission;6036.44;598825;598821.9;598838.56;604875;604875;2023-05-26T12:10:06Z;604887.84;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;badiliko;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f23e1;"""Richtig""-Screen";canvas.Screen;3_0_3_0_2_1_1;NA;NA;skipped;NA;604877;NA;NA;604875;604877;2023-05-26T12:10:06Z;604887.84;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;"""Falsch""-Screen";canvas.Screen;3_0_3_0_2_1_2;NA;NA;timeout;4999.36;604880;604871.2;604887.84;609870.54;609874;2023-05-26T12:10:11Z;609887.2;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;qt;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;shallow;flow.Sequence;3_0_3_0_2_1;NA;NA;completion;11031.98;598825;598821.9;598838.56;609870.54;609878;2023-05-26T12:10:11Z;609887.2;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;task;flow.Sequence;3_0_3_0_2;NA;NA;completion;11031.98;598824;598821.9;598838.56;609870.54;609880;2023-05-26T12:10:11Z;609887.2;NULL;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f23e1;Deep;Question;html.Page;3_0_3_0_3_0_0;NA;NA;form;submission;6022.8;609882;609870.54;609887.2;615910;615911;2023-05-26T12:10:17Z;615919.78;NULL;System;maongozi;d;NA;NA;NA;katamadin;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
