observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;distractors;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;x_2;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
a247c;Shallow;Question;html.Page;7_0_2_0_3_1_0;NA;NA;form;submission;6860.42;1580983;1580961.98;1580978.58;1587839;1587840;2023-05-07T09:52:37Z;1587844.36;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;kuchelewa;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_2_0_3_1_1;NA;NA;timeout;4999.46;1587846;1587832.1;1587844.36;1592827.3;1592829;2023-05-07T09:52:42Z;1592843.82;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_2_0_3_1_2;NA;NA;skipped;NA;1592836;NA;NA;1592827.3;1592836;2023-05-07T09:52:42Z;1592843.82;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_2_0_3_1;NA;NA;completion;11848.72;1580982;1580961.98;1580978.58;1592827.3;1592837;2023-05-07T09:52:42Z;1592843.82;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_2_0_3;NA;NA;completion;11848.72;1580981;1580961.98;1580978.58;1592827.3;1592839;2023-05-07T09:52:42Z;1592843.82;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_2_0_4_0;NA;NA;skipped;NA;1592840;NA;NA;1592827.3;1592840;2023-05-07T09:52:42Z;1592843.82;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;7_0_2_0_4_1_0;NA;NA;form;submission;4968.18;1592841;1592827.3;1592843.82;1597812;1597813;2023-05-07T09:52:47Z;1597810.06;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;idhini;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_2_0_4_1_1;NA;NA;timeout;4999.02;1597819;1597803.08;1597810.06;1602792.66;1602795;2023-05-07T09:52:52Z;1602809.08;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_2_0_4_1_2;NA;NA;skipped;NA;1602806;NA;NA;1602792.66;1602806;2023-05-07T09:52:52Z;1602809.08;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_2_0_4_1;NA;NA;completion;9948.84;1592840;1592827.3;1592843.82;1602792.66;1602807;2023-05-07T09:52:52Z;1602809.08;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_2_0_4;NA;NA;completion;9948.84;1592839;1592827.3;1592843.82;1602792.66;1602808;2023-05-07T09:52:52Z;1602809.08;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_2_0_5_0;NA;NA;skipped;NA;1602808;NA;NA;1602792.66;1602808;2023-05-07T09:52:52Z;1602809.08;NULL;Kultur;utamaduni;s;shetani;gerezani;mazingira;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;7_0_2_0_5_1_0;NA;NA;form;submission;11678.92;1602808;1602792.66;1602809.08;1614488;1614488;2023-05-07T09:53:04Z;1614491.02;NULL;Kultur;utamaduni;s;shetani;gerezani;mazingira;shetani;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_2_0_5_1_1;NA;NA;skipped;NA;1614492;NA;NA;1614488;1614492;2023-05-07T09:53:04Z;1614491.02;NULL;Kultur;utamaduni;s;shetani;gerezani;mazingira;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_2_0_5_1_2;NA;NA;timeout;4999.42;1614497;1614484;1614491.02;1619473.72;1619475;2023-05-07T09:53:09Z;1619490.44;NULL;Kultur;utamaduni;s;shetani;gerezani;mazingira;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_2_0_5_1;NA;NA;completion;16664.64;1602808;1602792.66;1602809.08;1619473.72;1619476;2023-05-07T09:53:09Z;1619490.44;NULL;Kultur;utamaduni;s;shetani;gerezani;mazingira;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_2_0_5;NA;NA;completion;16664.64;1602808;1602792.66;1602809.08;1619473.72;1619477;2023-05-07T09:53:09Z;1619490.44;NULL;Kultur;utamaduni;s;shetani;gerezani;mazingira;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;7_0_2_0_6_0_0;NA;NA;form;submission;5767.56;1619478;1619473.72;1619490.44;1625258;1625259;2023-05-07T09:53:14Z;1625273.08;NULL;Aufstand;ugomaji;d;NA;NA;NA;fsag;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_2_0_6_0_1;NA;NA;skipped;NA;1625260;NA;NA;1625258;1625260;2023-05-07T09:53:14Z;1625273.08;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_2_0_6_0_2;NA;NA;timeout;4999.3;1625262;1625256.7;1625273.08;1630255.96;1630257;2023-05-07T09:53:19Z;1630272.38;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_2_0_6_0;NA;NA;completion;10765.52;1619477;1619473.72;1619490.44;1630255.96;1630258;2023-05-07T09:53:19Z;1630272.38;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_2_0_6_1;NA;NA;skipped;NA;1630258;NA;NA;1630255.96;1630259;2023-05-07T09:53:19Z;1630272.38;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_2_0_6;NA;NA;completion;10765.52;1619477;1619473.72;1619490.44;1630255.96;1630259;2023-05-07T09:53:19Z;1630272.38;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;7_0_2_0_7_0_0;NA;NA;form;submission;11403.62;1630259;1630255.96;1630272.38;1641676;1641677;2023-05-07T09:53:31Z;1641687.64;NULL;Fleisch;mshakiki;d;NA;NA;NA;mshakiki;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_2_0_7_0_1;NA;NA;timeout;4999.28;1641683;1641672.34;1641687.64;1646670.38;1646673;2023-05-07T09:53:36Z;1646686.92;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_2_0_7_0_2;NA;NA;skipped;NA;1646682;NA;NA;1646670.38;1646684;2023-05-07T09:53:36Z;1646686.92;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_2_0_7_0;NA;NA;completion;16398;1630259;1630255.96;1630272.38;1646670.38;1646684;2023-05-07T09:53:36Z;1646686.92;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_2_0_7_1;NA;NA;skipped;NA;1646685;NA;NA;1646670.38;1646685;2023-05-07T09:53:36Z;1646686.92;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_2_0_7;NA;NA;completion;16398;1630259;1630255.96;1630272.38;1646670.38;1646686;2023-05-07T09:53:36Z;1646686.92;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;block;flow.Loop;7_0_2_0;NA;NA;completion;97525.02;1549145;1549145.08;1549145.36;1646670.38;1646687;2023-05-07T09:53:36Z;1646686.92;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;weiter;canvas.Screen;7_0_2_1;sdf;keypress(Space);response;1085.08;1646687;1646670.38;1646686.92;1647772;1647783;2023-05-07T09:53:37Z;1647858.72;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;check;continue;flow.Sequence;7_0_2;NA;NA;completion;98626.64;1549145;1549145.08;1549145.36;1647772;1647784;2023-05-07T09:53:37Z;1647858.72;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
a247c;deep;flow.Sequence;7_0_3_0_0_0;NA;NA;skipped;NA;1647858;NA;NA;1647772;1647858;2023-05-07T09:53:37Z;1647858.72;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;7_0_3_0_0_1_0;NA;NA;form;submission;5704.28;1647858;1647858.4;1647858.72;1653563;1653564;2023-05-07T09:53:43Z;1653569.28;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;kuchelewa;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_3_0_0_1_1;NA;NA;timeout;4999.54;1653569;1653556.1;1653569.28;1658552.06;1658553;2023-05-07T09:53:48Z;1658568.82;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;NA;qt;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_3_0_0_1_2;NA;NA;skipped;NA;1658555;NA;NA;1658552.06;1658555;2023-05-07T09:53:48Z;1658568.82;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_3_0_0_1;NA;NA;completion;10693.34;1647858;1647858.4;1647858.72;1658552.06;1658556;2023-05-07T09:53:48Z;1658568.82;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_3_0_0;NA;NA;completion;10693.34;1647858;1647858.4;1647858.72;1658552.06;1658556;2023-05-07T09:53:48Z;1658568.82;NULL;Verzögerung;kuchelewa;s;mwakilishi;mwanauchumi;jaribio;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;7_0_3_0_1_0_0;NA;NA;form;submission;4996.18;1658556;1658552.06;1658568.82;1663565;1663565;2023-05-07T09:53:53Z;1663568.18;NULL;Integrität;uadilifu;d;NA;NA;NA;gxh;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_3_0_1_0_1;NA;NA;skipped;NA;1663568;NA;NA;1663565;1663569;2023-05-07T09:53:53Z;1663568.18;NULL;Integrität;uadilifu;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_3_0_1_0_2;NA;NA;timeout;4999.3;1663572;1663560.54;1663568.18;1668550.84;1668552;2023-05-07T09:53:58Z;1668567.48;NULL;Integrität;uadilifu;d;NA;NA;NA;NA;qt;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_3_0_1_0;NA;NA;completion;9982.02;1658556;1658552.06;1658568.82;1668550.84;1668553;2023-05-07T09:53:58Z;1668567.48;NULL;Integrität;uadilifu;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_3_0_1_1;NA;NA;skipped;NA;1668553;NA;NA;1668550.84;1668553;2023-05-07T09:53:58Z;1668567.48;NULL;Integrität;uadilifu;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_3_0_1;NA;NA;completion;9982.02;1658556;1658552.06;1658568.82;1668550.84;1668553;2023-05-07T09:53:58Z;1668567.48;NULL;Integrität;uadilifu;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;7_0_3_0_2_0_0;NA;NA;form;submission;12834.52;1668554;1668550.84;1668567.48;1681402;1681402;2023-05-07T09:54:11Z;1681399.22;NULL;Prüfung;mtihani;d;NA;NA;NA;udihani;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_3_0_2_0_1;NA;NA;skipped;NA;1681405;NA;NA;1681402;1681405;2023-05-07T09:54:11Z;1681399.22;NULL;Prüfung;mtihani;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_3_0_2_0_2;NA;NA;timeout;4999.32;1681409;1681395.18;1681399.22;1686381.92;1686384;2023-05-07T09:54:16Z;1686398.54;NULL;Prüfung;mtihani;d;NA;NA;NA;NA;qt;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_3_0_2_0;NA;NA;completion;17814.44;1668554;1668550.84;1668567.48;1686381.92;1686385;2023-05-07T09:54:16Z;1686398.54;NULL;Prüfung;mtihani;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_3_0_2_1;NA;NA;skipped;NA;1686385;NA;NA;1686381.92;1686385;2023-05-07T09:54:16Z;1686398.54;NULL;Prüfung;mtihani;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_3_0_2;NA;NA;completion;17814.44;1668554;1668550.84;1668567.48;1686381.92;1686386;2023-05-07T09:54:16Z;1686398.54;NULL;Prüfung;mtihani;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;7_0_3_0_3_0_0;NA;NA;form;submission;8698.46;1686386;1686381.92;1686398.54;1695097;1695098;2023-05-07T09:54:24Z;1695097.4;NULL;Aufstand;ugomaji;d;NA;NA;NA;ugomaji;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_3_0_3_0_1;NA;NA;timeout;4999.42;1695099;1695095.98;1695097.4;1700080.06;1700085;2023-05-07T09:54:29Z;1700096.82;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;qt;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_3_0_3_0_2;NA;NA;skipped;NA;1700100;NA;NA;1700080.06;1700101;2023-05-07T09:54:29Z;1700096.82;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_3_0_3_0;NA;NA;completion;13681.52;1686386;1686381.92;1686398.54;1700080.06;1700101;2023-05-07T09:54:29Z;1700096.82;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_3_0_3_1;NA;NA;skipped;NA;1700102;NA;NA;1700080.06;1700102;2023-05-07T09:54:29Z;1700096.82;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_3_0_3;NA;NA;completion;13681.52;1686386;1686381.92;1686398.54;1700080.06;1700103;2023-05-07T09:54:29Z;1700096.82;NULL;Aufstand;ugomaji;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;7_0_3_0_4_0_0;NA;NA;form;submission;13658.18;1700103;1700080.06;1700096.82;1713755;1713755;2023-05-07T09:54:43Z;1713761.66;NULL;Fleisch;mshakiki;d;NA;NA;NA;mshakiki;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_3_0_4_0_1;NA;NA;timeout;4999.48;1713758;1713752.04;1713761.66;1718744.38;1718746;2023-05-07T09:54:48Z;1718761.14;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;qt;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_3_0_4_0_2;NA;NA;skipped;NA;1718751;NA;NA;1718744.38;1718753;2023-05-07T09:54:48Z;1718761.14;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_3_0_4_0;NA;NA;completion;18647.56;1700103;1700080.06;1700096.82;1718744.38;1718753;2023-05-07T09:54:48Z;1718761.14;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_3_0_4_1;NA;NA;skipped;NA;1718753;NA;NA;1718744.38;1718754;2023-05-07T09:54:48Z;1718761.14;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_3_0_4;NA;NA;completion;18647.56;1700103;1700080.06;1700096.82;1718744.38;1718754;2023-05-07T09:54:48Z;1718761.14;NULL;Fleisch;mshakiki;d;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_3_0_5_0;NA;NA;skipped;NA;1718754;NA;NA;1718744.38;1718754;2023-05-07T09:54:48Z;1718761.14;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;7_0_3_0_5_1_0;NA;NA;form;submission;5758.86;1718755;1718744.38;1718761.14;1724520;1724522;2023-05-07T09:54:54Z;1724526.98;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;idhini;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_3_0_5_1_1;NA;NA;timeout;4999.48;1724525;1724512.78;1724526.98;1729509.98;1729512;2023-05-07T09:54:59Z;1729526.46;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;qt;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;7_0_3_0_5_1_2;NA;NA;skipped;NA;1729521;NA;NA;1729509.98;1729522;2023-05-07T09:54:59Z;1729526.46;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;7_0_3_0_5_1;NA;NA;completion;10748.84;1718754;1718744.38;1718761.14;1729509.98;1729522;2023-05-07T09:54:59Z;1729526.46;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;7_0_3_0_5;NA;NA;completion;10748.84;1718754;1718744.38;1718761.14;1729509.98;1729523;2023-05-07T09:54:59Z;1729526.46;NULL;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;7_0_3_0_6_0;NA;NA;skipped;NA;1729523;NA;NA;1729509.98;1729524;2023-05-07T09:54:59Z;1729526.46;NULL;Kultur;utamaduni;s;shetani;gerezani;mazingira;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;7_0_3_0_6_1_0;NA;NA;form;submission;9659.54;1729524;1729509.98;1729526.46;1739186;1739188;2023-05-07T09:55:08Z;1739191.96;NULL;Kultur;utamaduni;s;shetani;gerezani;mazingira;utamaduni;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;7_0_3_0_6_1_1;NA;NA;timeout;4999.38;1739197;1739179.94;1739191.96;1744174.78;1744178;2023-05-07T09:55:13Z;1744191.34;NULL;Kultur;utamaduni;s;shetani;gerezani;mazingira;NA;qt;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
