observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;distractors;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;x_2;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
f2dbe;check;continue;flow.Sequence;5_0_21;NA;NA;skipped;NA;1033775;NA;NA;1033243;1033775;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;check;continue;flow.Sequence;5_0_22;NA;NA;skipped;NA;1033802;NA;NA;1033243;1033802;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;check;continue;flow.Sequence;5_0_23;NA;NA;skipped;NA;1033833;NA;NA;1033243;1033833;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;check;continue;flow.Sequence;5_0_24;NA;NA;skipped;NA;1033861;NA;NA;1033243;1033861;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;check;continue;flow.Sequence;5_0_25;NA;NA;skipped;NA;1033887;NA;NA;1033243;1033887;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;check;continue;flow.Sequence;5_0_26;NA;NA;skipped;NA;1033914;NA;NA;1033243;1033915;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;check;continue;flow.Sequence;5_0_27;NA;NA;skipped;NA;1033943;NA;NA;1033243;1033943;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;check;continue;flow.Sequence;5_0_28;NA;NA;skipped;NA;1033969;NA;NA;1033243;1033969;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;check;continue;flow.Sequence;5_0_29;NA;NA;skipped;NA;1034002;NA;NA;1033243;1034002;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;until;continue;flow.Loop;5_0;NA;NA;completion;488875.66;544337;544367.06;544367.34;1033243;1034002;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;block;2;flow.Sequence;5;NA;NA;completion;488875.66;544337;544367.06;544367.34;1033243;1034002;2023-06-16T11:49:04Z;1034002.4;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;2.Part;Over;canvas.Screen;6;NA;keypress(Space);response;3272.6;1034003;1034002.08;1034002.4;1037275;1037284;2023-06-16T11:49:07Z;1037370.48;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;Deep;Question;html.Page;7_0_0_0_0_0_0;NA;NA;form;submission;16530.52;1037355;1037353.82;1037370.48;1053901;1053903;2023-06-16T11:49:24Z;1053901.76;NULL;Wettbewerb;ushindani;d;NA;NA;NA;dsjf;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_0_0_0_0_1;NA;NA;skipped;NA;1053913;NA;NA;1053901;1053913;2023-06-16T11:49:24Z;1053901.76;NULL;Wettbewerb;ushindani;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;"""Falsch""-Screen";canvas.Screen;7_0_0_0_0_0_2;NA;NA;timeout;4999.36;1053915;1053897.52;1053901.76;1058884.5;1058885;2023-06-16T11:49:29Z;1058901.12;NULL;Wettbewerb;ushindani;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_0_0_0_0;NA;NA;completion;21514.02;1037355;1037353.82;1037370.48;1058884.5;1058886;2023-06-16T11:49:29Z;1058901.12;NULL;Wettbewerb;ushindani;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;shallow;flow.Sequence;7_0_0_0_0_1;NA;NA;skipped;NA;1058886;NA;NA;1058884.5;1058887;2023-06-16T11:49:29Z;1058901.12;NULL;Wettbewerb;ushindani;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;task;flow.Sequence;7_0_0_0_0;NA;NA;completion;21514.02;1037354;1037353.82;1037370.48;1058884.5;1058887;2023-06-16T11:49:29Z;1058901.12;NULL;Wettbewerb;ushindani;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;Deep;Question;html.Page;7_0_0_0_1_0_0;NA;NA;form;submission;2864.88;1058888;1058884.5;1058901.12;1061766;1061767;2023-06-16T11:49:32Z;1061767.38;NULL;Verpackung;ufungaji;d;NA;NA;NA;kfjasö;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_0_0_1_0_1;NA;NA;skipped;NA;1061770;NA;NA;1061766;1061770;2023-06-16T11:49:32Z;1061767.38;NULL;Verpackung;ufungaji;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;"""Falsch""-Screen";canvas.Screen;7_0_0_0_1_0_2;NA;NA;timeout;4999.36;1061774;1061765.08;1061767.38;1066750.22;1066752;2023-06-16T11:49:37Z;1066766.74;NULL;Verpackung;ufungaji;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_0_0_1_0;NA;NA;completion;7849.1;1058887;1058884.5;1058901.12;1066750.22;1066753;2023-06-16T11:49:37Z;1066766.74;NULL;Verpackung;ufungaji;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;shallow;flow.Sequence;7_0_0_0_1_1;NA;NA;skipped;NA;1066753;NA;NA;1066750.22;1066754;2023-06-16T11:49:37Z;1066766.74;NULL;Verpackung;ufungaji;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;task;flow.Sequence;7_0_0_0_1;NA;NA;completion;7849.1;1058887;1058884.5;1058901.12;1066750.22;1066756;2023-06-16T11:49:37Z;1066766.74;NULL;Verpackung;ufungaji;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;Deep;Question;html.Page;7_0_0_0_2_0_0;NA;NA;form;submission;1340.26;1066757;1066750.22;1066766.74;1068107;1068107;2023-06-16T11:49:38Z;1068116.56;NULL;Hoffnung;matarajio;d;NA;NA;NA;ldkkfj;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_0_0_2_0_1;NA;NA;skipped;NA;1068109;NA;NA;1068107;1068109;2023-06-16T11:49:38Z;1068116.56;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;"""Falsch""-Screen";canvas.Screen;7_0_0_0_2_0_2;NA;NA;timeout;4999.48;1068113;1068105.42;1068116.56;1073099.36;1073101;2023-06-16T11:49:43Z;1073116.04;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_0_0_2_0;NA;NA;completion;6332.62;1066756;1066750.22;1066766.74;1073099.36;1073102;2023-06-16T11:49:43Z;1073116.04;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;shallow;flow.Sequence;7_0_0_0_2_1;NA;NA;skipped;NA;1073102;NA;NA;1073099.36;1073102;2023-06-16T11:49:43Z;1073116.04;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;task;flow.Sequence;7_0_0_0_2;NA;NA;completion;6332.62;1066756;1066750.22;1066766.74;1073099.36;1073104;2023-06-16T11:49:43Z;1073116.04;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_0_0_3_0;NA;NA;skipped;NA;1073104;NA;NA;1073099.36;1073105;2023-06-16T11:49:43Z;1073116.04;NULL;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;Shallow;Question;html.Page;7_0_0_0_3_1_0;NA;NA;form;submission;5964.96;1073105;1073099.36;1073116.04;1079081;1079081;2023-06-16T11:49:49Z;1079081.94;NULL;Zufall;kikuti;s;kukosekana;uchoraji;leseni;kikuti;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_0_0_3_1_1;NA;NA;timeout;4999.38;1079084;1079079.78;1079081.94;1084064.66;1084067;2023-06-16T11:49:54Z;1084081.32;NULL;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;sdf;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;"""Falsch""-Screen";canvas.Screen;7_0_0_0_3_1_2;NA;NA;skipped;NA;1084074;NA;NA;1084064.66;1084074;2023-06-16T11:49:54Z;1084081.32;NULL;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;shallow;flow.Sequence;7_0_0_0_3_1;NA;NA;completion;10948.62;1073105;1073099.36;1073116.04;1084064.66;1084075;2023-06-16T11:49:54Z;1084081.32;NULL;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;task;flow.Sequence;7_0_0_0_3;NA;NA;completion;10948.62;1073104;1073099.36;1073116.04;1084064.66;1084075;2023-06-16T11:49:54Z;1084081.32;NULL;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_0_0_4_0;NA;NA;skipped;NA;1084075;NA;NA;1084064.66;1084076;2023-06-16T11:49:54Z;1084081.32;NULL;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;Shallow;Question;html.Page;7_0_0_0_4_1_0;NA;NA;form;submission;3500.68;1084076;1084064.66;1084081.32;1087582;1087583;2023-06-16T11:49:58Z;1087581.64;NULL;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;mahojiano;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_0_0_4_1_1;NA;NA;skipped;NA;1087586;NA;NA;1087582;1087586;2023-06-16T11:49:58Z;1087581.64;NULL;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;"""Falsch""-Screen";canvas.Screen;7_0_0_0_4_1_2;NA;NA;timeout;4998.54;1087589;1087581.42;1087581.64;1092563.62;1092566;2023-06-16T11:50:03Z;1092580.18;NULL;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;shallow;flow.Sequence;7_0_0_0_4_1;NA;NA;completion;8482.3;1084076;1084064.66;1084081.32;1092563.62;1092566;2023-06-16T11:50:03Z;1092580.18;NULL;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;task;flow.Sequence;7_0_0_0_4;NA;NA;completion;8482.3;1084075;1084064.66;1084081.32;1092563.62;1092567;2023-06-16T11:50:03Z;1092580.18;NULL;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_0_0_5_0;NA;NA;skipped;NA;1092567;NA;NA;1092563.62;1092567;2023-06-16T11:50:03Z;1092580.18;NULL;Theorie;nadharia;s;ushungi;mkutano;uwakilishi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;Shallow;Question;html.Page;7_0_0_0_5_1_0;NA;NA;form;submission;5378.82;1092569;1092563.62;1092580.18;1097959;1097959;2023-06-16T11:50:08Z;1097962.8;NULL;Theorie;nadharia;s;ushungi;mkutano;uwakilishi;nadharia;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_0_0_5_1_1;NA;NA;timeout;4999.4;1097962;1097957.56;1097962.8;1102945.54;1102948;2023-06-16T11:50:13Z;1102962.2;NULL;Theorie;nadharia;s;ushungi;mkutano;uwakilishi;NA;sdf;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;"""Falsch""-Screen";canvas.Screen;7_0_0_0_5_1_2;NA;NA;skipped;NA;1102954;NA;NA;1102945.54;1102954;2023-06-16T11:50:13Z;1102962.2;NULL;Theorie;nadharia;s;ushungi;mkutano;uwakilishi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;shallow;flow.Sequence;7_0_0_0_5_1;NA;NA;completion;10365.36;1092568;1092563.62;1092580.18;1102945.54;1102955;2023-06-16T11:50:13Z;1102962.2;NULL;Theorie;nadharia;s;ushungi;mkutano;uwakilishi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;task;flow.Sequence;7_0_0_0_5;NA;NA;completion;10365.36;1092567;1092563.62;1092580.18;1102945.54;1102955;2023-06-16T11:50:13Z;1102962.2;NULL;Theorie;nadharia;s;ushungi;mkutano;uwakilishi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_0_0_6_0;NA;NA;skipped;NA;1102956;NA;NA;1102945.54;1102956;2023-06-16T11:50:13Z;1102962.2;NULL;Schock;mshtuko;s;biashara;kukataza;vichekesho;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;Shallow;Question;html.Page;7_0_0_0_6_1_0;NA;NA;form;submission;2651.8;1102957;1102945.54;1102962.2;1105614;1105615;2023-06-16T11:50:16Z;1105613.14;NULL;Schock;mshtuko;s;biashara;kukataza;vichekesho;kukataza;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_0_0_6_1_1;NA;NA;skipped;NA;1105617;NA;NA;1105614;1105617;2023-06-16T11:50:16Z;1105613.14;NULL;Schock;mshtuko;s;biashara;kukataza;vichekesho;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;"""Falsch""-Screen";canvas.Screen;7_0_0_0_6_1_2;NA;NA;timeout;4998.16;1105620;1105612.78;1105613.14;1110594.68;1110596;2023-06-16T11:50:21Z;1110611.3;NULL;Schock;mshtuko;s;biashara;kukataza;vichekesho;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;shallow;flow.Sequence;7_0_0_0_6_1;NA;NA;completion;7632.48;1102957;1102945.54;1102962.2;1110594.68;1110598;2023-06-16T11:50:21Z;1110611.3;NULL;Schock;mshtuko;s;biashara;kukataza;vichekesho;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;task;flow.Sequence;7_0_0_0_6;NA;NA;completion;7632.48;1102956;1102945.54;1102962.2;1110594.68;1110598;2023-06-16T11:50:21Z;1110611.3;NULL;Schock;mshtuko;s;biashara;kukataza;vichekesho;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;Deep;Question;html.Page;7_0_0_0_7_0_0;NA;NA;form;submission;3786.7;1110599;1110594.68;1110611.3;1114398;1114398;2023-06-16T11:50:24Z;1114397.28;NULL;Auftrag;uagizaji;d;NA;NA;NA;öasjkf;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_0_0_7_0_1;NA;NA;skipped;NA;1114401;NA;NA;1114398;1114401;2023-06-16T11:50:24Z;1114397.28;NULL;Auftrag;uagizaji;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;"""Falsch""-Screen";canvas.Screen;7_0_0_0_7_0_2;NA;NA;timeout;4996.18;1114404;1114396.9;1114397.28;1119376.86;1119381;2023-06-16T11:50:29Z;1119393.46;NULL;Auftrag;uagizaji;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_0_0_7_0;NA;NA;completion;8765.56;1110599;1110594.68;1110611.3;1119376.86;1119382;2023-06-16T11:50:29Z;1119393.46;NULL;Auftrag;uagizaji;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;shallow;flow.Sequence;7_0_0_0_7_1;NA;NA;skipped;NA;1119382;NA;NA;1119376.86;1119383;2023-06-16T11:50:29Z;1119393.46;NULL;Auftrag;uagizaji;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;task;flow.Sequence;7_0_0_0_7;NA;NA;completion;8765.56;1110599;1110594.68;1110611.3;1119376.86;1119383;2023-06-16T11:50:29Z;1119393.46;NULL;Auftrag;uagizaji;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;block;flow.Loop;7_0_0_0;NA;NA;completion;82006.38;1037354;1037353.82;1037370.48;1119376.86;1119383;2023-06-16T11:50:29Z;1119393.46;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;weiter;canvas.Screen;7_0_0_1;sdf;keypress(Space);response;881.54;1119383;1119376.86;1119393.46;1120275;1120288;2023-06-16T11:50:30Z;1120354.54;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;check;continue;flow.Sequence;7_0_0;NA;NA;completion;82904.52;1037354;1037353.82;1037370.48;1120275;1120289;2023-06-16T11:50:30Z;1120354.54;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
f2dbe;Deep;Question;html.Page;7_0_1_0_0_0_0;NA;NA;form;submission;4905.46;1120354;1120354.18;1120354.54;1125260;1125260;2023-06-16T11:50:35Z;1125259.32;NULL;Hoffnung;matarajio;d;NA;NA;NA;uhajna;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_1_0_0_0_1;NA;NA;skipped;NA;1125264;NA;NA;1125260;1125264;2023-06-16T11:50:35Z;1125259.32;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;"""Falsch""-Screen";canvas.Screen;7_0_1_0_0_0_2;NA;NA;timeout;4999.46;1125267;1125258.32;1125259.32;1130242.18;1130244;2023-06-16T11:50:40Z;1130258.78;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdfdsf;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_1_0_0_0;NA;NA;completion;9887.64;1120354;1120354.18;1120354.54;1130242.18;1130246;2023-06-16T11:50:40Z;1130258.78;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;shallow;flow.Sequence;7_0_1_0_0_1;NA;NA;skipped;NA;1130246;NA;NA;1130242.18;1130247;2023-06-16T11:50:40Z;1130258.78;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;task;flow.Sequence;7_0_1_0_0;NA;NA;completion;9887.64;1120354;1120354.18;1120354.54;1130242.18;1130247;2023-06-16T11:50:40Z;1130258.78;NULL;Hoffnung;matarajio;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;deep;flow.Sequence;7_0_1_0_1_0;NA;NA;skipped;NA;1130248;NA;NA;1130242.18;1130248;2023-06-16T11:50:40Z;1130258.78;NULL;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
f2dbe;Shallow;Question;html.Page;7_0_1_0_1_1_0;NA;NA;form;submission;4363.22;1130249;1130242.18;1130258.78;1134622;1134623;2023-06-16T11:50:45Z;1134624.82;NULL;Zufall;kikuti;s;kukosekana;uchoraji;leseni;kikuti;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
f2dbe;"""Richtig""-Screen";canvas.Screen;7_0_1_0_1_1_1;NA;NA;timeout;4999.46;1134626;1134621.1;1134624.82;1139607.62;1139609;2023-06-16T11:50:50Z;1139624.28;NULL;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;sdfdsf;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
