observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;distractors;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
5d66f;task;flow.Sequence;1_0;NA;NA;completion;5595.753;16809.7;16802.327;16818.973;22414.726;22416.6;2023-05-28T13:16:15Z;22431.081;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_1_0_0;NA;NA;form;submission;4866.719;22416.7;22414.726;22431.081;27297.8;27298.3;2023-05-28T13:16:20Z;27310.316;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;utamandi;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_1_0_1;NA;NA;timeout;499.92;27298.9;27293.925;27310.316;27793.683;27794.8;2023-05-28T13:16:20Z;27810.236;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_1_0;NA;NA;completion;5362.602;22416.7;22414.726;22431.081;27793.683;27795.1;2023-05-28T13:16:20Z;27810.236;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_1;NA;NA;completion;5362.602;22416.6;22414.726;22431.081;27793.683;27795.4;2023-05-28T13:16:20Z;27810.236;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_2_0_0;NA;NA;form;submission;9033.864;27795.6;27793.683;27810.236;36844.1;36844.5;2023-05-28T13:16:29Z;36852.459;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;katamandi;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_2_0_1;NA;NA;timeout;500.022;36845;36836.198;36852.459;37335.74;37337;2023-05-28T13:16:30Z;37352.481;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_2_0;NA;NA;completion;9525.504;27795.5;27793.683;27810.236;37335.74;37337.3;2023-05-28T13:16:30Z;37352.481;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_2;NA;NA;completion;9525.504;27795.4;27793.683;27810.236;37335.74;37337.6;2023-05-28T13:16:30Z;37352.481;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_3_0_0;NA;NA;form;submission;5867.319;37337.8;37335.74;37352.481;43219.8;43219.9;2023-05-28T13:16:36Z;43230.52;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;mshaezogu;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_3_0_1;NA;NA;timeout;500.063;43220.4;43213.995;43230.52;43713.83;43714.9;2023-05-28T13:16:36Z;43730.583;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_3_0;NA;NA;completion;6361.349;37337.8;37335.74;37352.481;43713.83;43715.1;2023-05-28T13:16:36Z;43730.583;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_3;NA;NA;completion;6361.349;37337.8;37335.74;37352.481;43713.83;43715.3;2023-05-28T13:16:36Z;43730.583;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_4_0_0;NA;NA;form;submission;11618.017;43715.5;43713.83;43730.583;55348.6;55348.9;2023-05-28T13:16:48Z;55353.95;Betrüger;mdanganyifu;s;mwanamuziki;wastani;mahakama;mshabulizi;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_4_0_1;NA;NA;timeout;500.012;55349.3;55337.61;55353.95;55837.292;55838.4;2023-05-28T13:16:48Z;55853.962;Betrüger;mdanganyifu;s;mwanamuziki;wastani;mahakama;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_4_0;NA;NA;completion;12106.709;43715.5;43713.83;43730.583;55837.292;55838.6;2023-05-28T13:16:48Z;55853.962;Betrüger;mdanganyifu;s;mwanamuziki;wastani;mahakama;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_4;NA;NA;completion;12106.709;43715.5;43713.83;43730.583;55837.292;55838.8;2023-05-28T13:16:48Z;55853.962;Betrüger;mdanganyifu;s;mwanamuziki;wastani;mahakama;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_5_0_0;NA;NA;form;submission;2447.238;55839;55837.292;55853.962;58301.2;58301.4;2023-05-28T13:16:51Z;58322.949;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;fökdj;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_5_0_1;NA;NA;timeout;495.147;58302.1;58284.971;58322.949;58801.443;58802.5;2023-05-28T13:16:51Z;58818.096;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_5_0;NA;NA;completion;2947.481;55839;55837.292;55853.962;58801.443;58802.7;2023-05-28T13:16:51Z;58818.096;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_5;NA;NA;completion;2947.481;55838.9;55837.292;55853.962;58801.443;58802.9;2023-05-28T13:16:51Z;58818.096;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_6_0_0;NA;NA;form;submission;2437.204;58803.1;58801.443;58818.096;61255.3;61255.5;2023-05-28T13:16:54Z;61265.722;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;jfdöklafj;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_6_0_1;NA;NA;timeout;500.053;61255.9;61249.25;61265.722;61749.121;61750.1;2023-05-28T13:16:54Z;61765.775;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_6_0;NA;NA;completion;2931.025;58803.1;58801.443;58818.096;61749.121;61750.4;2023-05-28T13:16:54Z;61765.775;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_6;NA;NA;completion;2931.025;58803.1;58801.443;58818.096;61749.121;61750.5;2023-05-28T13:16:54Z;61765.775;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_7_0_0;NA;NA;form;submission;16494.325;61750.7;61749.121;61765.775;78260.1;78260.4;2023-05-28T13:17:11Z;78268.506;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;ukata;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_7_0_1;NA;NA;timeout;499.645;78262.1;78251.899;78268.506;78751.485;78752.5;2023-05-28T13:17:11Z;78768.151;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_7_0;NA;NA;completion;16985.71;61750.7;61749.121;61765.775;78751.485;78752.7;2023-05-28T13:17:11Z;78768.151;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_7;NA;NA;completion;16985.71;61750.6;61749.121;61765.775;78751.485;78752.9;2023-05-28T13:17:11Z;78768.151;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_8_0_0;NA;NA;form;submission;3849.249;78753.1;78751.485;78768.151;82617.4;82617.6;2023-05-28T13:17:15Z;82631.548;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;dkjf;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_8_0_1;NA;NA;timeout;499.973;82618.9;82615.035;82631.548;83114.855;83115.9;2023-05-28T13:17:15Z;83131.521;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_8_0;NA;NA;completion;4346.704;78753;78751.485;78768.151;83114.855;83116.1;2023-05-28T13:17:15Z;83131.521;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_8;NA;NA;completion;4346.704;78753;78751.485;78768.151;83114.855;83116.3;2023-05-28T13:17:15Z;83131.521;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_9_0_0;NA;NA;form;submission;5255.679;83116.5;83114.855;83131.521;88387.2;88387.4;2023-05-28T13:17:21Z;88393.536;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;shamandi;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_9_0_1;NA;NA;timeout;499.809;88389;88377.339;88393.536;88876.796;88877.7;2023-05-28T13:17:21Z;88893.345;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_9_0;NA;NA;completion;5745.275;83116.5;83114.855;83131.521;88876.796;88877.9;2023-05-28T13:17:21Z;88893.345;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_9;NA;NA;completion;5745.275;83116.4;83114.855;83131.521;88876.796;88878.1;2023-05-28T13:17:21Z;88893.345;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_10_0_0;NA;NA;form;submission;11760.955;88878.2;88876.796;88893.345;100654.3;100654.4;2023-05-28T13:17:33Z;100666.657;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;hengewa;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_10_0_1;NA;NA;timeout;499.744;100656;100650.338;100666.657;101149.644;101157.9;2023-05-28T13:17:33Z;101166.401;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_10_0;NA;NA;completion;12256.299;88878.2;88876.796;88893.345;101149.644;101158.2;2023-05-28T13:17:33Z;101166.401;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_10;NA;NA;completion;12256.299;88878.2;88876.796;88893.345;101149.644;101158.3;2023-05-28T13:17:33Z;101166.401;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_11_0_0;NA;NA;form;submission;13898.599;101158.4;101149.644;101166.401;115065;115065.3;2023-05-28T13:17:47Z;115071.53;Niveau;kiwango;d;usimamizi;mwamali;mshairi;marla;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_11_0_1;NA;NA;timeout;500.015;115067;115055.31;115071.53;115554.891;115555.7;2023-05-28T13:17:48Z;115571.545;Niveau;kiwango;d;usimamizi;mwamali;mshairi;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_11_0;NA;NA;completion;14388.49;101158.4;101149.644;101166.401;115554.891;115555.9;2023-05-28T13:17:48Z;115571.545;Niveau;kiwango;d;usimamizi;mwamali;mshairi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_11;NA;NA;completion;14388.49;101158.4;101149.644;101166.401;115554.891;115556.1;2023-05-28T13:17:48Z;115571.545;Niveau;kiwango;d;usimamizi;mwamali;mshairi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_12_0_0;NA;NA;form;submission;3778.755;115556.3;115554.891;115571.545;119350.3;119350.5;2023-05-28T13:17:52Z;119351.408;Respekt;heshima;d;changamnao;upinzani;ufanisi;heshima;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_12_0_1;NA;NA;timeout;499.639;119351.9;119334.776;119351.408;119834.685;119835.8;2023-05-28T13:17:52Z;119851.047;Respekt;heshima;d;changamnao;upinzani;ufanisi;NA;NA;1;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_12_0;NA;NA;completion;4263.14;115556.2;115554.891;115571.545;119834.685;119835.9;2023-05-28T13:17:52Z;119851.047;Respekt;heshima;d;changamnao;upinzani;ufanisi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_12;NA;NA;completion;4263.14;115556.2;115554.891;115571.545;119834.685;119836.1;2023-05-28T13:17:52Z;119851.047;Respekt;heshima;d;changamnao;upinzani;ufanisi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_13_0_0;NA;NA;form;submission;9356.853;119836.2;119834.685;119851.047;129207.9;129208;2023-05-28T13:18:02Z;129210;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;jkl;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_13_0_1;NA;NA;timeout;499.79;129209.6;129193.644;129210;129693.263;129694.3;2023-05-28T13:18:02Z;129709.79;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_13_0;NA;NA;completion;9842.216;119836.1;119834.685;119851.047;129693.263;129694.4;2023-05-28T13:18:02Z;129709.79;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_13;NA;NA;completion;9842.216;119836.1;119834.685;119851.047;129693.263;129694.5;2023-05-28T13:18:02Z;129709.79;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_14_0_0;NA;NA;form;submission;5229.31;129694.7;129693.263;129709.79;134939.1;134939.3;2023-05-28T13:18:07Z;134971.905;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;aranto;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_14_0_1;NA;NA;timeout;499.69;134940.6;134955.582;134971.905;135454.967;135456;2023-05-28T13:18:08Z;135471.595;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_14_0;NA;NA;completion;5745.177;129694.7;129693.263;129709.79;135454.967;135456.3;2023-05-28T13:18:08Z;135471.595;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_14;NA;NA;completion;5745.177;129694.6;129693.263;129709.79;135454.967;135456.4;2023-05-28T13:18:08Z;135471.595;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Deep;Question;html.Page;1_15_0_0;NA;NA;form;submission;6647.705;135456.5;135454.967;135471.595;142119.3;142119.5;2023-05-28T13:18:14Z;142132.575;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;polyno;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_15_0_1;NA;NA;timeout;499.729;142121.1;142116.29;142132.575;142615.905;142616.7;2023-05-28T13:18:15Z;142632.304;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_15_0;NA;NA;completion;7144.31;135456.5;135454.967;135471.595;142615.905;142617;2023-05-28T13:18:15Z;142632.304;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;1_15;NA;NA;completion;7144.31;135456.5;135454.967;135471.595;142615.905;142617.1;2023-05-28T13:18:15Z;142632.304;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;retrieval;block;1;(cued;recall);flow.Loop;1;NA;NA;completion;125796.932;16809.7;16802.327;16818.973;142615.905;142617.3;2023-05-28T13:18:15Z;142632.304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5d66f;Shallow;Question;html.Page;2_0_0_0;NA;NA;form;submission;3616.296;142617.5;142615.905;142632.304;146248.6;146248.9;2023-05-28T13:18:19Z;146262.916;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;angahewa;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_0_0_1;NA;NA;timeout;499.426;146250.1;146246.312;146262.916;146745.548;146746.6;2023-05-28T13:18:19Z;146762.342;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_0_0;NA;NA;completion;4113.244;142617.5;142615.905;142632.304;146745.548;146746.9;2023-05-28T13:18:19Z;146762.342;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_0;NA;NA;completion;4113.244;142617.4;142615.905;142632.304;146745.548;146747;2023-05-28T13:18:19Z;146762.342;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_1_0_0;NA;NA;form;submission;4408.858;146747.2;146745.548;146762.342;151171.2;151171.4;2023-05-28T13:18:23Z;151191.96;Respekt;heshima;d;changamnao;upinzani;ufanisi;heshima;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_1_0_1;NA;NA;timeout;499.872;151172.7;151175.543;151191.96;151675.18;151676.3;2023-05-28T13:18:24Z;151691.832;Respekt;heshima;d;changamnao;upinzani;ufanisi;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_1_0;NA;NA;completion;4912.838;146747.2;146745.548;146762.342;151675.18;151676.6;2023-05-28T13:18:24Z;151691.832;Respekt;heshima;d;changamnao;upinzani;ufanisi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_1;NA;NA;completion;4912.838;146747.1;146745.548;146762.342;151675.18;151676.7;2023-05-28T13:18:24Z;151691.832;Respekt;heshima;d;changamnao;upinzani;ufanisi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_2_0_0;NA;NA;form;submission;2638.768;151676.8;151675.18;151691.832;154330.6;154330.8;2023-05-28T13:18:27Z;154356.271;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;kinyongo;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_2_0_1;NA;NA;timeout;499.378;154332.1;154339.604;154356.271;154839.272;154840.5;2023-05-28T13:18:27Z;154855.649;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
